step,x_center,y_center,width,height,conf,label
158,45.12934494018555,38.64792251586914,40.53295135498047,56.85547637939453,0.9272919297218323,Blue Block
158,132.14329528808594,52.111244201660156,55.26025390625,51.78398513793945,0.8712149262428284,Epuck
159,58.91971969604492,42.41381072998047,40.228126525878906,62.524383544921875,0.9629023671150208,Blue Block
159,142.74667358398438,52.36521911621094,34.489837646484375,52.7650146484375,0.9574337601661682,Epuck
160,58.91971969604492,42.41381072998047,40.228126525878906,62.524383544921875,0.9629023671150208,Blue Block
160,142.74667358398438,52.36521911621094,34.489837646484375,52.7650146484375,0.9574337601661682,Epuck
161,138.30474853515625,44.131378173828125,43.12696075439453,64.27957153320312,0.9715306162834167,Blue Block
161,44.52116775512695,42.992591857910156,40.09337615966797,62.72151184082031,0.9669539928436279,Red Block
162,138.30474853515625,44.131378173828125,43.12696075439453,64.27957153320312,0.9715306162834167,Blue Block
162,44.52116775512695,42.992591857910156,40.09337615966797,62.72151184082031,0.9669539928436279,Red Block
163,70.64572143554688,49.38113021850586,38.670562744140625,49.45958709716797,0.958910346031189,Red Block
163,151.96043395996094,51.07450485229492,16.07855224609375,54.013404846191406,0.9337469935417175,Blue Block
164,70.64572143554688,49.38113021850586,38.670562744140625,49.45958709716797,0.958910346031189,Red Block
164,151.96043395996094,51.07450485229492,16.07855224609375,54.013404846191406,0.9337469935417175,Blue Block
165,109.53645324707031,49.597434997558594,40.573143005371094,51.39121627807617,0.9662913680076599,Red Block
165,26.83940887451172,9.688067436218262,54.52952575683594,19.04624366760254,0.6109322309494019,Black Block
166,109.53645324707031,49.597434997558594,40.573143005371094,51.39121627807617,0.9662913680076599,Red Block
166,26.83940887451172,9.688067436218262,54.52952575683594,19.04624366760254,0.6109322309494019,Black Block
167,21.384540557861328,52.48651885986328,42.74871063232422,70.61677551269531,0.9627196192741394,Black Ball
167,154.58535766601562,44.08900833129883,10.7772216796875,67.4419174194336,0.7584649920463562,Red Block
168,21.384540557861328,52.48651885986328,42.74871063232422,70.61677551269531,0.9627196192741394,Black Ball
168,154.58535766601562,44.08900833129883,10.7772216796875,67.4419174194336,0.7584649920463562,Red Block
169,52.35481262207031,59.930992126464844,67.58840942382812,54.00498962402344,0.949595034122467,Black Ball
170,52.35481262207031,59.930992126464844,67.58840942382812,54.00498962402344,0.949595034122467,Black Ball
171,102.03262329101562,53.60746383666992,68.03038787841797,68.19365692138672,0.9704943299293518,Black Ball
172,102.03262329101562,53.60746383666992,68.03038787841797,68.19365692138672,0.9704943299293518,Black Ball
173,135.08595275878906,53.58673858642578,49.7955322265625,70.98298645019531,0.950548529624939,Black Ball
174,135.08595275878906,53.58673858642578,49.7955322265625,70.98298645019531,0.950548529624939,Black Ball
175,142.3212432861328,66.9215316772461,34.919708251953125,47.701416015625,0.8222957849502563,Black Ball
176,142.3212432861328,66.9215316772461,34.919708251953125,47.701416015625,0.8222957849502563,Black Ball
179,129.68035888671875,4.821761131286621,16.80865478515625,9.69734001159668,0.34718388319015503,Blue Block
180,129.68035888671875,4.821761131286621,16.80865478515625,9.69734001159668,0.34718388319015503,Blue Block
185,74.16671752929688,14.206754684448242,153.09750366210938,27.783153533935547,0.3325669765472412,Epuck
186,74.16671752929688,14.206754684448242,153.09750366210938,27.783153533935547,0.3325669765472412,Epuck
187,15.692583084106445,68.61804962158203,31.271724700927734,18.746185302734375,0.8484298586845398,Black Block
187,21.57738494873047,29.676395416259766,43.057281494140625,43.787330627441406,0.8146519064903259,Blue Block
187,21.55672264099121,29.117855072021484,42.945430755615234,44.02850341796875,0.8144321441650391,Black Block
188,15.692583084106445,68.61804962158203,31.271724700927734,18.746185302734375,0.8484298586845398,Black Block
188,21.57738494873047,29.676395416259766,43.057281494140625,43.787330627441406,0.8146519064903259,Blue Block
188,21.55672264099121,29.117855072021484,42.945430755615234,44.02850341796875,0.8144321441650391,Black Block
189,35.5926513671875,42.57286834716797,71.32156372070312,73.79225158691406,0.9711407423019409,Black Block
190,35.5926513671875,42.57286834716797,71.32156372070312,73.79225158691406,0.9711407423019409,Black Block
191,54.378997802734375,43.560691833496094,110.11337280273438,68.65953063964844,0.973736047744751,Black Block
192,54.378997802734375,43.560691833496094,110.11337280273438,68.65953063964844,0.973736047744751,Black Block
193,113.33595275878906,46.091087341308594,93.49545288085938,70.99845886230469,0.9687248468399048,Black Block
193,30.10467529296875,44.652008056640625,36.642364501953125,22.741546630859375,0.9480305910110474,Blue Block
194,113.33595275878906,46.091087341308594,93.49545288085938,70.99845886230469,0.9687248468399048,Black Block
194,30.10467529296875,44.652008056640625,36.642364501953125,22.741546630859375,0.9480305910110474,Blue Block
195,133.2842559814453,46.325469970703125,53.429443359375,76.92807006835938,0.9726471304893494,Black Block
195,14.728569030761719,43.0328369140625,29.6121826171875,85.42790222167969,0.9660574197769165,Blue Block
195,65.5477066040039,45.38743209838867,33.5792121887207,21.73986053466797,0.9569987058639526,Blue Block
196,133.2842559814453,46.325469970703125,53.429443359375,76.92807006835938,0.9726471304893494,Black Block
196,14.728569030761719,43.0328369140625,29.6121826171875,85.42790222167969,0.9660574197769165,Blue Block
196,65.5477066040039,45.38743209838867,33.5792121887207,21.73986053466797,0.9569987058639526,Blue Block
197,59.41120147705078,42.87439727783203,51.39533615112305,76.75968933105469,0.9720446467399597,Blue Block
197,114.49543762207031,46.36096954345703,35.111900329589844,21.8677978515625,0.9540767073631287,Blue Block
198,59.41120147705078,42.87439727783203,51.39533615112305,76.75968933105469,0.9720446467399597,Blue Block
198,114.49543762207031,46.36096954345703,35.111900329589844,21.8677978515625,0.9540767073631287,Blue Block
199,86.25588989257812,43.543243408203125,50.812408447265625,76.89154052734375,0.975002110004425,Blue Block
199,138.37510681152344,46.91398239135742,37.62726593017578,22.66204833984375,0.9447201490402222,Blue Block
